event_name,timestamp,parameters
open_position,134,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 6680822094112, ""user_index"": 0}"
open_position,134,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,135,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 4769658885354, ""user_index"": 0}"
open_position,135,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,136,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1985477949065, ""user_index"": 0}"
open_position,136,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,137,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 808767291220, ""user_index"": 0}"
open_position,137,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,138,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 326641743776, ""user_index"": 0}"
open_position,138,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,139,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 131754694304, ""user_index"": 0}"
open_position,139,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,140,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 53416618566, ""user_index"": 0}"
open_position,140,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,141,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 5307797020262, ""user_index"": 0}"
open_position,141,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,142,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 2034982935605, ""user_index"": 0}"
open_position,142,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,143,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 801111975663, ""user_index"": 0}"
open_position,143,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,144,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 317548431737, ""user_index"": 0}"
open_position,144,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,145,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 125974910719, ""user_index"": 0}"
open_position,145,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,146,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 50887790758, ""user_index"": 0}"
open_position,146,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,147,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 20925669135, ""user_index"": 0}"
open_position,147,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,148,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 8960313068, ""user_index"": 0}"
open_position,148,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,149,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 4180436046, ""user_index"": 0}"
open_position,149,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,150,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 2788510978961, ""user_index"": 0}"
open_position,150,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,151,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1092221036870, ""user_index"": 0}"
open_position,151,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,152,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 432362768461, ""user_index"": 0}"
open_position,152,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,153,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 172818775427, ""user_index"": 0}"
open_position,153,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,154,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 68365499945, ""user_index"": 0}"
open_position,154,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,155,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 894221953656, ""user_index"": 0}"
open_position,155,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,156,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 354421561103, ""user_index"": 0}"
open_position,156,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,157,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 141858381378, ""user_index"": 0}"
open_position,157,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,158,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 57225138248, ""user_index"": 0}"
open_position,158,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,159,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 22255335150, ""user_index"": 0}"
open_position,159,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,160,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 9491518463, ""user_index"": 0}"
open_position,160,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,161,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 3191773861, ""user_index"": 0}"
open_position,161,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,162,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 674853069, ""user_index"": 0}"
open_position,162,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,163,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1108869265527, ""user_index"": 0}"
open_position,163,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,164,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 4585895691965, ""user_index"": 0}"
open_position,164,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,165,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 4696507831798, ""user_index"": 0}"
open_position,165,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,166,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 2258453986838, ""user_index"": 0}"
open_position,166,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,167,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 889061988569, ""user_index"": 0}"
open_position,167,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,168,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 353872574831, ""user_index"": 0}"
open_position,168,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,169,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 141684768770, ""user_index"": 0}"
open_position,169,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,170,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 55961767837, ""user_index"": 0}"
open_position,170,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,171,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 22953101181, ""user_index"": 0}"
open_position,171,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,172,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 9770416173, ""user_index"": 0}"
open_position,172,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,173,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 4504129150, ""user_index"": 0}"
open_position,173,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,174,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 2400084582, ""user_index"": 0}"
open_position,174,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,175,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 908716717637, ""user_index"": 0}"
open_position,175,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,176,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 360461725699, ""user_index"": 0}"
open_position,176,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,177,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 143108258103, ""user_index"": 0}"
open_position,177,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,178,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 56530210616, ""user_index"": 0}"
open_position,178,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,179,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 23180176842, ""user_index"": 0}"
open_position,179,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,180,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 9861138977, ""user_index"": 0}"
open_position,180,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,181,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 3339480084, ""user_index"": 0}"
open_position,181,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,182,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1934752441, ""user_index"": 0}"
open_position,182,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,183,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 172613870, ""user_index"": 0}"
open_position,183,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,184,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 934019055888, ""user_index"": 0}"
open_position,184,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,185,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 2796380648985, ""user_index"": 0}"
open_position,185,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,186,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1099262136149, ""user_index"": 0}"
open_position,186,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,187,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 435749005443, ""user_index"": 0}"
open_position,187,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,188,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 174259865255, ""user_index"": 0}"
open_position,188,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,189,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 70156697552, ""user_index"": 0}"
open_position,189,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,190,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 27419945392, ""user_index"": 0}"
open_position,190,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,191,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 11554739215, ""user_index"": 0}"
open_position,191,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,192,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 4016102977, ""user_index"": 0}"
open_position,192,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,193,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1004216208, ""user_index"": 0}"
open_position,193,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,194,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 2169380182183, ""user_index"": 0}"
open_position,194,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,195,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 856519281192, ""user_index"": 0}"
open_position,195,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,196,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 341143441010, ""user_index"": 0}"
open_position,196,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,197,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 136641556026, ""user_index"": 0}"
open_position,197,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,198,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 53953544201, ""user_index"": 0}"
open_position,198,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,199,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 22151748342, ""user_index"": 0}"
open_position,199,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,200,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 8249470247, ""user_index"": 0}"
open_position,200,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,201,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 3896489462, ""user_index"": 0}"
open_position,201,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,202,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 3280373741274, ""user_index"": 0}"
open_position,202,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,203,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1286228396931, ""user_index"": 0}"
open_position,203,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,204,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 510875632425, ""user_index"": 0}"
open_position,204,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,205,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 204152897600, ""user_index"": 0}"
open_position,205,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,206,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 82081091317, ""user_index"": 0}"
open_position,206,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,207,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 33382410051, ""user_index"": 0}"
open_position,207,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,208,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 13936463456, ""user_index"": 0}"
open_position,208,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,209,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 6168548090, ""user_index"": 0}"
open_position,209,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,210,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1864210268, ""user_index"": 0}"
open_position,210,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,211,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 2144766676306, ""user_index"": 0}"
open_position,211,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,212,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 930496922453, ""user_index"": 0}"
open_position,212,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,213,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 370473331392, ""user_index"": 0}"
open_position,213,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,214,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 148324717140, ""user_index"": 0}"
open_position,214,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,215,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 58615980387, ""user_index"": 0}"
open_position,215,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,216,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 24013790828, ""user_index"": 0}"
open_position,216,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,217,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 10194258945, ""user_index"": 0}"
open_position,217,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,218,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 3472592045, ""user_index"": 0}"
open_position,218,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,219,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 787060869, ""user_index"": 0}"
open_position,219,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
null,220,{}
open_position,220,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,221,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1910187326593, ""user_index"": 0}"
open_position,221,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,222,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 4180728720684, ""user_index"": 0}"
open_position,222,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,223,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1714905735592, ""user_index"": 0}"
open_position,223,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,224,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 693117280935, ""user_index"": 0}"
open_position,224,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,225,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 2969787327658, ""user_index"": 0}"
open_position,225,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,226,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1166985813361, ""user_index"": 0}"
open_position,226,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,227,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 462570825863, ""user_index"": 0}"
open_position,227,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,228,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 183737561450, ""user_index"": 0}"
open_position,228,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,229,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 72737397170, ""user_index"": 0}"
open_position,229,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,230,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 29651780179, ""user_index"": 0}"
open_position,230,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,231,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 11245335703, ""user_index"": 0}"
open_position,231,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,232,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1875934277653, ""user_index"": 0}"
open_position,232,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,233,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 760012307647, ""user_index"": 0}"
open_position,233,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,234,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 305090587276, ""user_index"": 0}"
open_position,234,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,235,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 121788146275, ""user_index"": 0}"
open_position,235,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,236,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 48203643438, ""user_index"": 0}"
open_position,236,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,237,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 273739634435, ""user_index"": 0}"
open_position,237,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,238,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 110390549737, ""user_index"": 0}"
open_position,238,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,239,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 43633524535, ""user_index"": 0}"
open_position,239,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,240,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 18076381029, ""user_index"": 0}"
open_position,240,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,241,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 7838725101, ""user_index"": 0}"
open_position,241,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,242,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 2539489381, ""user_index"": 0}"
open_position,242,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,243,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 417352840, ""user_index"": 0}"
open_position,243,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,244,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 766686476, ""user_index"": 0}"
open_position,244,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,245,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 197201741553, ""user_index"": 0}"
open_position,245,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,246,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 79657607206, ""user_index"": 0}"
open_position,246,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,247,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 32512138471, ""user_index"": 0}"
open_position,247,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,248,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 13621015357, ""user_index"": 0}"
open_position,248,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,249,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 6054315004, ""user_index"": 0}"
open_position,249,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,250,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 2582145744058, ""user_index"": 0}"
open_position,250,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,251,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1049632109166, ""user_index"": 0}"
open_position,251,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,252,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 423602155004, ""user_index"": 0}"
open_position,252,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,253,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 170663631391, ""user_index"": 0}"
open_position,253,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,254,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 69010403288, ""user_index"": 0}"
open_position,254,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,255,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 28245323633, ""user_index"": 0}"
open_position,255,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,256,"{""direction"": ""short"", ""market_index"": 0, ""quote_amount"": 10712846228, ""user_index"": 0}"
open_position,256,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,257,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 816062939828, ""user_index"": 0}"
open_position,257,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,258,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 323856415449, ""user_index"": 0}"
open_position,258,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,259,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 128547182714, ""user_index"": 0}"
open_position,259,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
open_position,260,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 50722403606, ""user_index"": 0}"
open_position,260,"{""direction"": ""long"", ""market_index"": 0, ""quote_amount"": 1000000000, ""user_index"": 0}"
